Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
23098,58.0400016998109,0.0251230790958022,0.320058858054833,0.0784951844435377,0.937434160662812,0.970687810261922
26073,287.742588487735,-1.0996014545922,0.249866494601358,-4.40075591706094,1.07874415808687e-05,0.000172951925532525
23129,118.274846729288,1.43212949695809,0.375548575741233,3.81343343968605,0.000137049447600359,0.00150783747319396
204,661.540173047779,-0.123162725947171,0.150929827186057,-0.816026416006846,0.414485027477037,0.635077873963923
952,38.4258029138469,0.848057735760146,0.526050135773835,1.61212340438355,0.106935088705623,0.2753035459222
2288,244.66896845911,-0.512348147768249,0.219643856103944,-2.33263136450211,0.0196675013176538,0.0826191576625287
23028,87.0197982779891,0.191413323260607,0.27528843284316,0.695319165007056,0.486855306341907,0.696000231691285
10180,337.086765343799,0.48207988788892,0.285274677756384,1.68987970359081,0.0910509713208079,0.245412348149802
84254,14.5845119038219,0.544397189661841,0.388527816606986,1.40117944299603,0.161160419964828,0.359578215509235
5965,43.2545655050713,0.516792357861774,0.417944642258315,1.23650911055911,0.216269381349101,0.429984542688569
55610,78.5042658428988,-0.552317041950367,0.292503928848064,-1.88823802854716,0.0589940026718929,0.181450849993065
115703,30.7167440045737,-0.484176599838792,0.428769626428982,-1.1292231771902,0.258803698840743,0.47848874617949
